date,total_onsite_units,expired_units,used_units,newly_added_units,ordered_units,non_expired_inventory,day_of_week,week_of_year,month,used_lag_1,used_lag_2,used_lag_7,used_lag_14,rolling_used_7d_total,rolling_used_7d_avg,rolling_used_30d_total,rolling_used_30d_avg,usage_7d_to_30d_ratio,days_until_stockout_est
2023-01-30,217,0,19,0,0,198,0,5,1,6,6,16,9,100.0,14.285714285714286,402.0,13.862068965517242,1.0305614039786906,13.0
2023-01-31,198,0,22,0,0,176,1,5,1,19,6,21,16,103.0,14.714285714285714,421.0,14.033333333333333,1.0485238479165226,11.0
2023-02-01,176,0,26,0,0,150,2,5,2,22,19,14,21,104.0,14.857142857142858,437.0,14.566666666666666,1.0199410872220895,10.0
2023-02-02,150,0,13,0,0,137,3,5,2,26,22,16,23,116.0,16.571428571428573,450.0,15.0,1.1047618311111163,8.0
2023-02-03,137,0,15,0,179,122,4,5,2,13,26,21,20,113.0,16.142857142857142,443.0,14.766666666666667,1.0931956692773006,7.0
2023-02-04,122,0,5,0,160,117,5,5,2,15,13,6,8,107.0,15.285714285714286,444.0,14.8,1.0328184630335016,7.0
2023-02-05,296,0,11,179,0,285,6,5,2,5,15,6,9,106.0,15.142857142857142,430.0,14.333333333333334,1.0564783316078241,18.0
2023-02-06,445,0,19,160,0,426,0,6,2,11,5,19,16,111.0,15.857142857142858,419.0,13.966666666666667,1.1353562091971348,26.0
2023-02-07,426,0,22,0,0,404,1,6,2,19,11,22,21,111.0,15.857142857142858,435.0,14.5,1.093595983692888,25.0
2023-02-08,404,0,19,0,0,385,2,6,2,22,19,26,14,111.0,15.857142857142858,447.0,14.9,1.0642377042218225,24.0
2023-02-09,385,0,21,0,0,364,3,6,2,19,22,13,16,104.0,14.857142857142858,446.0,14.866666666666667,0.9993593177881305,24.0
2023-02-10,364,0,13,0,0,351,4,6,2,21,19,15,21,112.0,16.0,453.0,15.1,1.0596025788342665,21.0
2023-02-11,351,0,2,0,0,349,5,6,2,13,21,5,6,110.0,15.714285714285714,450.0,15.0,1.0476189777777825,22.0
2023-02-12,349,1,6,0,0,342,6,6,2,2,13,11,6,107.0,15.285714285714286,438.0,14.6,1.0469666601881937,22.0
2023-02-13,342,0,22,0,0,320,0,7,2,6,2,19,19,102.0,14.571428571428571,430.0,14.333333333333334,1.0166112247546986,21.0
2023-02-14,320,0,16,0,0,304,1,7,2,22,6,22,22,105.0,15.0,449.0,14.966666666666667,1.0022271045282558,20.0
2023-02-15,304,0,24,0,0,280,2,7,2,16,22,19,26,99.0,14.142857142857142,457.0,15.233333333333333,0.9284150687817555,19.0
2023-02-16,280,0,13,0,0,267,3,7,2,24,16,21,13,104.0,14.857142857142858,472.0,15.733333333333333,0.94430986734108,17.0
2023-02-17,267,0,13,0,0,254,4,7,2,13,24,13,15,96.0,13.714285714285714,469.0,15.633333333333333,0.8772463648426023,18.0
2023-02-18,254,0,9,0,0,245,5,7,2,13,13,2,5,96.0,13.714285714285714,461.0,15.366666666666667,0.8924697281008234,17.0
2023-02-19,245,0,6,0,0,239,6,7,2,9,13,6,11,103.0,14.714285714285714,447.0,14.9,0.9875358877013306,16.0
2023-02-20,239,0,11,0,0,228,0,8,2,6,9,22,19,103.0,14.714285714285714,433.0,14.433333333333334,1.019465452297016,15.0
2023-02-21,228,0,16,0,0,212,1,8,2,11,6,16,22,92.0,13.142857142857142,436.0,14.533333333333333,0.9043249705412045,16.0
2023-02-22,212,0,14,0,0,198,2,8,2,16,11,24,19,92.0,13.142857142857142,443.0,14.766666666666667,0.8900354121549704,15.0
2023-02-23,198,0,16,0,0,182,3,8,2,14,16,13,21,82.0,11.714285714285714,441.0,14.7,0.7968901304350737,15.0
2023-02-24,182,0,10,0,0,172,4,8,2,16,14,13,13,85.0,12.142857142857142,436.0,14.533333333333333,0.8355176358261129,14.0
2023-02-25,172,0,6,0,0,166,5,8,2,10,16,9,2,82.0,11.714285714285714,432.0,14.4,0.8134920069995629,14.0
2023-02-26,166,0,3,0,0,163,6,8,2,6,10,6,6,79.0,11.285714285714286,422.0,14.066666666666666,0.8023019064037238,14.0
2023-02-27,163,0,14,0,0,149,0,9,2,3,6,11,22,76.0,10.857142857142858,404.0,13.466666666666667,0.8062234196227306,13.0
2023-02-28,149,0,13,0,0,136,1,9,2,14,3,16,16,79.0,11.285714285714286,412.0,13.733333333333333,0.8217752522285705,12.0
2023-03-01,136,0,16,0,0,120,2,9,3,13,14,14,24,76.0,10.857142857142858,419.0,13.966666666666667,0.7773610080989392,11.0
2023-03-02,120,0,26,0,171,94,3,9,3,16,13,16,13,78.0,11.142857142857142,416.0,13.866666666666667,0.8035713706215701,8.0
2023-03-03,94,0,17,0,195,77,4,9,3,26,16,10,13,88.0,12.571428571428571,420.0,14.0,0.8979591195335324,6.0
2023-03-04,248,0,4,171,0,244,5,9,3,17,26,6,9,95.0,13.571428571428571,411.0,13.7,0.9906151518841912,17.0
2023-03-05,439,0,5,195,0,434,6,9,3,4,17,3,6,93.0,13.285714285714286,402.0,13.4,0.9914711413614288,32.0
2023-03-06,434,0,12,0,0,422,0,10,3,5,4,14,11,95.0,13.571428571428571,392.0,13.066666666666666,1.038629658122366,31.0
2023-03-07,422,0,13,0,0,409,1,10,3,12,5,13,16,93.0,13.285714285714286,399.0,13.3,0.9989258110367275,30.0
2023-03-08,409,0,17,0,0,392,2,10,3,13,12,16,14,93.0,13.285714285714286,401.0,13.366666666666667,0.9939436377883278,29.0
2023-03-09,392,0,11,0,0,381,3,10,3,17,13,26,16,94.0,13.428571428571429,399.0,13.3,1.0096669487898104,28.0
2023-03-10,381,0,10,0,0,371,4,10,3,11,17,17,10,79.0,11.285714285714286,388.0,12.933333333333334,0.8726067071990397,32.0
2023-03-11,371,0,6,0,0,365,5,10,3,10,11,4,6,72.0,10.285714285714286,379.0,12.633333333333333,0.8141725703067322,35.0
2023-03-12,365,0,3,0,0,362,6,10,3,6,10,5,3,74.0,10.571428571428571,364.0,12.133333333333333,0.8712715137492081,34.0
2023-03-13,362,0,16,0,0,346,0,11,3,3,6,12,14,72.0,10.285714285714286,354.0,11.8,0.8716706283087846,33.0
2023-03-14,346,0,17,0,0,329,1,11,3,16,3,13,13,76.0,10.857142857142858,368.0,12.266666666666667,0.8850930955475349,30.0
2023-03-15,329,0,16,0,0,313,2,11,3,17,16,17,16,80.0,11.428571428571429,379.0,12.633333333333333,0.9046361892297025,27.0
2023-03-16,313,0,14,0,0,299,3,11,3,16,17,11,26,79.0,11.285714285714286,373.0,12.433333333333334,0.9076981269181899,26.0
2023-03-17,299,0,20,0,0,279,4,11,3,14,16,10,17,82.0,11.714285714285714,371.0,12.366666666666667,0.947246746660833,23.0
2023-03-18,279,0,4,0,0,275,5,11,3,20,14,6,4,92.0,13.142857142857142,367.0,12.233333333333333,1.074347907507567,20.0
2023-03-19,275,0,9,0,0,266,6,11,3,4,20,3,5,90.0,12.857142857142858,358.0,11.933333333333334,1.077414115619727,20.0
2023-03-20,266,0,14,0,0,252,0,12,3,9,4,16,12,96.0,13.714285714285714,354.0,11.8,1.1622275044117127,18.0
2023-03-21,252,0,8,0,0,244,1,12,3,14,9,17,13,94.0,13.428571428571429,359.0,11.966666666666667,1.1221646495604551,18.0
2023-03-22,244,0,10,0,0,234,2,12,3,8,14,16,17,85.0,12.142857142857142,361.0,12.033333333333333,1.0091016177636172,19.0
2023-03-23,234,0,18,0,0,216,3,12,3,10,8,14,11,79.0,11.285714285714286,360.0,12.0,0.9404761121031813,19.0
2023-03-24,216,0,20,0,0,196,4,12,3,18,10,20,10,83.0,11.857142857142858,362.0,12.066666666666666,0.9826360669480767,16.0
2023-03-25,196,0,4,0,0,192,5,12,3,20,18,4,6,83.0,11.857142857142858,368.0,12.266666666666667,0.9666148280321764,16.0
2023-03-26,192,1,4,0,0,187,6,12,3,4,20,9,3,83.0,11.857142857142858,356.0,11.866666666666667,0.9991973475796778,15.0
2023-03-27,187,1,10,0,0,176,0,13,3,4,4,14,16,78.0,11.142857142857142,350.0,11.666666666666666,0.9551019589504444,15.0
2023-03-28,176,0,15,0,0,161,1,13,3,10,4,8,17,74.0,10.571428571428571,354.0,11.8,0.8958837013173618,15.0
2023-03-29,161,0,11,0,0,150,2,13,3,15,10,10,16,81.0,11.571428571428571,366.0,12.2,0.9484776740123687,12.0
2023-03-30,150,0,15,0,0,135,3,13,3,11,15,18,14,82.0,11.714285714285714,363.0,12.1,0.9681227062944635,11.0
2023-03-31,135,0,16,0,0,119,4,13,3,15,11,20,20,79.0,11.285714285714286,365.0,12.166666666666666,0.9275928787497049,10.0
2023-04-01,119,0,5,0,0,114,5,13,4,16,15,4,4,75.0,10.714285714285714,365.0,12.166666666666666,0.880626150711745,10.0
2023-04-02,114,0,7,0,0,107,6,13,4,5,16,4,9,76.0,10.857142857142858,344.0,11.466666666666667,0.9468437712470134,9.0
2023-04-03,107,0,19,0,138,88,0,14,4,7,5,10,14,79.0,11.285714285714286,334.0,11.133333333333333,1.0136868208407905,7.0
2023-04-04,88,0,13,0,154,75,1,14,4,19,7,15,8,88.0,12.571428571428571,349.0,11.633333333333333,1.0806384662570292,5.0
2023-04-05,213,0,11,138,0,202,2,14,4,13,19,11,10,86.0,12.285714285714286,357.0,11.9,1.03241287842869,16.0
2023-04-06,356,0,12,154,0,344,3,14,4,11,13,15,18,86.0,12.285714285714286,356.0,11.866666666666667,1.0353129143596662,27.0
2023-04-07,344,1,18,0,0,325,4,14,4,12,11,16,20,83.0,11.857142857142858,355.0,11.833333333333334,1.0020119877575384,27.0
2023-04-08,325,0,6,0,0,319,5,14,4,18,12,5,4,85.0,12.142857142857142,356.0,11.866666666666667,1.02327439209967,26.0
2023-04-09,319,0,6,0,0,313,6,14,4,6,18,7,4,86.0,12.285714285714286,351.0,11.7,1.0500609603122502,25.0
2023-04-10,313,0,13,0,0,300,0,15,4,6,6,19,10,85.0,12.142857142857142,347.0,11.566666666666666,1.0498146478134722,24.0
2023-04-11,300,0,16,0,0,284,1,15,4,13,6,13,15,79.0,11.285714285714286,354.0,11.8,0.9564163838388053,25.0
2023-04-12,284,0,12,0,0,272,2,15,4,16,13,11,11,82.0,11.714285714285714,367.0,12.233333333333333,0.9575709610393532,23.0
2023-04-13,272,0,16,0,0,256,3,15,4,12,16,12,15,83.0,11.857142857142858,363.0,12.1,0.9799290807614692,21.0
2023-04-14,256,0,12,0,0,244,4,15,4,16,12,18,16,87.0,12.428571428571429,362.0,12.066666666666666,1.029992021981719,19.0
2023-04-15,244,0,4,0,0,240,5,15,4,12,16,6,5,81.0,11.571428571428571,358.0,11.933333333333334,0.9696727040577543,20.0
2023-04-16,240,0,7,0,0,233,6,15,4,4,12,6,7,79.0,11.285714285714286,348.0,11.6,0.9729063200696524,20.0
2023-04-17,233,0,11,0,0,222,0,16,4,7,4,13,19,80.0,11.428571428571429,335.0,11.166666666666666,1.0234540661299132,19.0
2023-04-18,222,0,17,0,0,205,1,16,4,11,7,16,13,78.0,11.142857142857142,342.0,11.4,0.9774435232818964,18.0
2023-04-19,205,0,11,0,0,194,2,16,4,17,11,12,11,79.0,11.285714285714286,350.0,11.666666666666666,0.9673468558600656,17.0
2023-04-20,194,0,7,0,0,187,3,16,4,11,17,16,12,78.0,11.142857142857142,347.0,11.566666666666666,0.9633593238758922,16.0
2023-04-21,187,0,14,0,0,173,4,16,4,7,11,12,18,69.0,9.857142857142858,346.0,11.533333333333333,0.8546654915442804,17.0
2023-04-22,173,0,7,0,0,166,5,16,4,14,7,4,6,71.0,10.142857142857142,350.0,11.666666666666666,0.8693876805830968,16.0
2023-04-23,166,0,5,0,0,161,6,16,4,7,14,7,6,74.0,10.571428571428571,339.0,11.3,0.9355245695490267,15.0
2023-04-24,161,0,11,0,0,150,0,17,4,5,7,11,13,72.0,10.285714285714286,324.0,10.8,0.9523808641975391,14.0
2023-04-25,150,0,14,0,0,136,1,17,4,11,5,17,16,72.0,10.285714285714286,331.0,11.033333333333333,0.9322398809795535,13.0
2023-04-26,136,0,11,0,0,125,2,17,4,14,11,11,12,69.0,9.857142857142858,341.0,11.366666666666667,0.8671972425172095,12.0
2023-04-27,125,1,12,0,0,112,3,17,4,11,14,7,16,69.0,9.857142857142858,342.0,11.4,0.8646615782878315,11.0
2023-04-28,112,0,18,0,129,94,4,17,4,12,11,14,12,74.0,10.571428571428571,339.0,11.3,0.9355245695490267,8.0
2023-04-29,94,0,4,0,0,90,5,17,4,18,12,7,4,78.0,11.142857142857142,346.0,11.533333333333333,0.9661435991370125,8.0
2023-04-30,219,0,5,129,0,214,6,17,4,4,18,5,7,75.0,10.714285714285714,335.0,11.166666666666666,0.9594881869967935,19.0
2023-05-01,214,0,20,0,0,194,0,18,5,5,4,11,11,75.0,10.714285714285714,324.0,10.8,0.9920634002057698,18.0
2023-05-02,194,0,15,0,0,179,1,18,5,20,5,14,17,84.0,12.0,339.0,11.3,1.0619468086772736,14.0
2023-05-03,179,0,13,0,0,166,2,18,5,15,20,11,11,85.0,12.142857142857142,347.0,11.566666666666666,1.0498146478134722,13.0
2023-05-04,166,0,14,0,0,152,3,18,5,13,15,12,7,87.0,12.428571428571429,341.0,11.366666666666667,1.0934226101303945,12.0
2023-05-05,152,0,15,0,0,137,4,18,5,14,13,18,14,89.0,12.714285714285714,342.0,11.4,1.115288122719087,10.0
2023-05-06,137,0,11,0,0,126,5,18,5,15,14,4,7,86.0,12.285714285714286,346.0,11.533333333333333,1.0652352503305524,10.0
2023-05-07,126,0,5,0,0,121,6,18,5,11,15,5,5,93.0,13.285714285714286,345.0,11.5,1.1552794026465116,9.0
2023-05-08,121,0,18,0,0,103,0,19,5,5,11,20,11,93.0,13.285714285714286,332.0,11.066666666666666,1.2005162426383775,7.0
2023-05-09,103,0,15,0,150,88,1,19,5,18,5,15,14,91.0,13.0,344.0,11.466666666666667,1.1337208313615554,6.0
2023-05-10,88,0,20,0,186,68,2,19,5,15,18,13,11,91.0,13.0,353.0,11.766666666666667,1.1048157701289714,5.0
2023-05-11,218,0,12,150,0,206,3,19,5,20,15,14,12,98.0,14.0,360.0,12.0,1.1666665694444527,14.0
2023-05-12,392,1,16,186,0,375,4,19,5,12,20,15,18,96.0,13.714285714285714,356.0,11.866666666666667,1.1556981369596273,27.0
2023-05-13,375,0,4,0,0,371,5,19,5,16,12,11,4,97.0,13.857142857142858,360.0,12.0,1.1547618085317541,26.0
2023-05-14,371,0,2,0,0,369,6,19,5,4,16,5,5,90.0,12.857142857142858,348.0,11.6,1.1083742886869457,28.0
2023-05-15,369,1,23,0,0,345,0,20,5,2,4,18,20,87.0,12.428571428571429,338.0,11.266666666666667,1.1031275436784513,27.0
2023-05-16,345,0,23,0,0,322,1,20,5,23,2,15,15,92.0,13.142857142857142,357.0,11.9,1.1044416839004587,24.0
2023-05-17,322,1,13,0,0,308,2,20,5,23,23,20,13,100.0,14.285714285714286,373.0,12.433333333333334,1.1489849707825188,21.0
2023-05-18,308,0,15,0,0,293,3,20,5,13,23,12,14,93.0,13.285714285714286,375.0,12.5,1.0628570578285783,22.0
2023-05-19,293,0,13,0,0,280,4,20,5,15,13,16,15,96.0,13.714285714285714,373.0,12.433333333333334,1.1030255719512179,20.0
2023-05-20,280,0,11,0,0,269,5,20,5,13,15,4,11,93.0,13.285714285714286,375.0,12.5,1.0628570578285783,20.0
2023-05-21,269,0,9,0,0,260,6,20,5,11,13,2,5,100.0,14.285714285714286,379.0,12.633333333333333,1.130795236537128,18.0
2023-05-22,260,0,12,0,0,248,0,21,5,9,11,23,18,107.0,15.285714285714286,374.0,12.466666666666667,1.2261267160096982,16.0
2023-05-23,248,0,15,0,0,233,1,21,5,12,9,23,15,96.0,13.714285714285714,379.0,12.633333333333333,1.085563427075643,16.0
2023-05-24,233,0,11,0,0,222,2,21,5,15,12,13,20,88.0,12.571428571428571,389.0,12.966666666666667,0.9695188381935527,17.0
2023-05-25,222,0,12,0,0,210,3,21,5,11,15,15,12,86.0,12.285714285714286,389.0,12.966666666666667,0.9474843191436993,17.0
2023-05-26,210,0,10,0,0,200,4,21,5,12,11,13,16,83.0,11.857142857142858,387.0,12.9,0.9191582897662456,16.0
2023-05-27,200,0,11,0,0,189,5,21,5,10,12,11,4,80.0,11.428571428571429,386.0,12.866666666666667,0.8882308710109242,16.0
2023-05-28,189,0,4,0,0,185,6,21,5,11,10,9,2,80.0,11.428571428571429,385.0,12.833333333333334,0.8905379640026077,16.0
2023-05-29,185,0,21,0,0,164,0,22,5,4,11,12,23,75.0,10.714285714285714,371.0,12.366666666666667,0.8663842195068594,15.0
2023-05-30,164,0,16,0,0,148,1,22,5,21,4,15,23,84.0,12.0,388.0,12.933333333333334,0.9278349798065738,12.0
2023-05-31,148,0,13,0,0,135,2,22,5,16,21,11,13,85.0,12.142857142857142,399.0,13.3,0.9129967090120626,11.0
2023-06-01,135,0,11,0,0,124,3,22,6,13,16,12,15,87.0,12.428571428571429,392.0,13.066666666666666,0.951166107964693,9.0
2023-06-02,124,0,19,0,149,105,4,22,6,11,13,10,13,86.0,12.285714285714286,388.0,12.933333333333334,0.9499262888495875,8.0
2023-06-03,105,0,3,0,0,102,5,22,6,19,11,11,11,95.0,13.571428571428571,394.0,13.133333333333333,1.0333574267566863,7.0
2023-06-04,251,0,3,149,0,248,6,22,6,3,19,4,9,87.0,12.428571428571429,383.0,12.766666666666667,0.9735172680199081,19.0
2023-06-05,248,0,12,0,0,236,0,23,6,3,3,21,12,86.0,12.285714285714286,371.0,12.366666666666667,0.9934539050345322,19.0
2023-06-06,236,0,20,0,0,216,1,23,6,12,3,16,15,77.0,11.0,372.0,12.4,0.8870967026534917,19.0
2023-06-07,216,1,14,0,0,201,2,23,6,20,12,13,11,81.0,11.571428571428571,387.0,12.9,0.8970098972417577,17.0
2023-06-08,201,0,15,0,0,186,3,23,6,14,20,11,12,82.0,11.714285714285714,383.0,12.766666666666667,0.9175679997429018,15.0
2023-06-09,186,0,14,0,0,172,4,23,6,15,14,19,10,86.0,12.285714285714286,383.0,12.766666666666667,0.962327414364507,13.0
2023-06-10,172,0,8,0,0,164,5,23,6,14,15,3,11,81.0,11.571428571428571,377.0,12.566666666666666,0.9208032613229691,14.0
2023-06-11,164,0,7,0,0,157,6,23,6,8,14,3,4,86.0,12.285714285714286,373.0,12.433333333333334,0.9881270748729661,12.0
2023-06-12,157,0,11,0,0,146,0,24,6,7,8,12,21,90.0,12.857142857142858,364.0,12.133333333333333,1.059654543749037,11.0
2023-06-13,146,0,27,0,0,119,1,24,6,11,7,20,16,89.0,12.714285714285714,371.0,12.366666666666667,1.0281092738148065,9.0
2023-06-14,119,0,12,0,0,107,2,24,6,27,11,14,13,96.0,13.714285714285714,396.0,13.2,1.0389609602518755,7.0
2023-06-15,107,0,23,0,189,84,3,24,6,12,27,15,11,94.0,13.428571428571429,385.0,12.833333333333334,1.046382107703064,6.0
2023-06-16,84,0,14,0,202,70,4,24,6,23,12,14,19,102.0,14.571428571428571,385.0,12.833333333333334,1.1354359041033246,4.0
2023-06-17,259,0,8,189,0,251,5,24,6,14,23,8,3,102.0,14.571428571428571,386.0,12.866666666666667,1.1324943605389284,17.0
2023-06-18,453,1,7,202,0,445,6,24,6,8,14,7,3,102.0,14.571428571428571,379.0,12.633333333333333,1.1534111412678705,30.0
2023-06-19,445,0,8,0,0,437,0,25,6,7,8,11,12,102.0,14.571428571428571,373.0,12.433333333333334,1.171964670198169,29.0
2023-06-20,437,0,22,0,0,415,1,25,6,8,7,27,20,99.0,14.142857142857142,370.0,12.333333333333334,1.146718053741007,29.0
2023-06-21,415,0,19,0,0,396,2,25,6,22,8,12,14,94.0,13.428571428571429,383.0,12.766666666666667,1.051846243607717,29.0
2023-06-22,396,1,19,0,0,376,3,25,6,19,22,23,15,101.0,14.428571428571429,390.0,13.0,1.1098900245139542,26.0
2023-06-23,376,0,13,0,0,363,4,25,6,19,19,14,14,97.0,13.857142857142858,394.0,13.133333333333333,1.055112319951564,26.0
2023-06-24,363,1,7,0,0,355,5,25,6,13,19,8,8,96.0,13.714285714285714,396.0,13.2,1.0389609602518755,25.0
2023-06-25,355,0,2,0,0,353,6,25,6,7,13,7,7,95.0,13.571428571428571,391.0,13.033333333333333,1.0412859997551847,26.0
2023-06-26,353,1,16,0,0,336,0,26,6,2,7,8,11,90.0,12.857142857142858,383.0,12.766666666666667,1.007086828986112,26.0
2023-06-27,336,0,21,0,0,315,1,26,6,16,2,22,27,98.0,14.0,388.0,12.933333333333334,1.0824741431076694,22.0
2023-06-28,315,0,7,0,0,308,2,26,6,21,16,19,12,97.0,13.857142857142858,405.0,13.5,1.0264549504213265,22.0
2023-06-29,308,0,24,0,0,284,3,26,6,7,21,19,23,85.0,12.142857142857142,391.0,13.033333333333333,0.9316769471493757,23.0
2023-06-30,284,0,12,0,0,272,4,26,6,24,7,13,14,90.0,12.857142857142858,399.0,13.3,0.9667023977774782,21.0
2023-07-01,272,0,6,0,0,266,5,26,7,12,24,7,8,89.0,12.714285714285714,398.0,13.266666666666667,0.9583631725569755,20.0
2023-07-02,266,0,8,0,0,258,6,26,7,6,12,2,7,88.0,12.571428571428571,393.0,13.1,0.9596509627311153,20.0
2023-07-03,258,0,20,0,0,238,0,27,7,8,6,16,8,94.0,13.428571428571429,382.0,12.733333333333333,1.0545997675893977,17.0
2023-07-04,238,0,30,0,0,208,1,27,7,20,8,21,22,98.0,14.0,399.0,13.3,1.0526314998021429,14.0
2023-07-05,208,0,18,0,0,190,2,27,7,30,20,7,19,107.0,15.285714285714286,426.0,14.2,1.0764586767081417,12.0
2023-07-06,190,0,14,0,0,176,3,27,7,18,30,24,19,118.0,16.857142857142858,432.0,14.4,1.1706348393408346,10.0
2023-07-07,176,0,14,0,0,162,4,27,7,14,18,12,13,108.0,15.428571428571429,426.0,14.2,1.0865190381727037,10.0
2023-07-08,162,0,3,0,0,159,5,27,7,14,14,6,7,110.0,15.714285714285714,426.0,14.2,1.1066397611018277,10.0
2023-07-09,159,0,8,0,0,151,6,27,7,3,14,8,2,107.0,15.285714285714286,414.0,13.8,1.107660375221298,9.0
2023-07-10,151,0,18,0,0,133,0,28,7,8,3,20,16,107.0,15.285714285714286,408.0,13.6,1.1239494971885875,8.0
2023-07-11,133,0,12,0,0,121,1,28,7,18,8,30,21,105.0,15.0,418.0,13.933333333333334,1.0765549466587359,8.0
2023-07-12,121,0,15,0,154,106,2,28,7,12,18,18,7,87.0,12.428571428571429,423.0,14.1,0.8814589040505337,8.0
2023-07-13,106,0,14,0,169,92,3,28,7,15,12,14,24,84.0,12.0,427.0,14.233333333333333,0.8430912756610346,7.0
2023-07-14,246,0,14,154,0,232,4,28,7,14,15,14,12,84.0,12.0,414.0,13.8,0.8695651543793367,19.0
2023-07-15,401,0,8,169,0,393,5,28,7,14,14,3,6,84.0,12.0,416.0,13.866666666666667,0.8653845529770755,32.0
2023-07-16,393,1,7,0,0,385,6,28,7,8,14,8,8,89.0,12.714285714285714,401.0,13.366666666666667,0.951193373797432,30.0
2023-07-17,385,0,14,0,0,371,0,29,7,7,8,18,20,88.0,12.571428571428571,394.0,13.133333333333333,0.9572153005746146,29.0
2023-07-18,371,1,18,0,0,352,1,29,7,14,7,12,30,84.0,12.0,400.0,13.333333333333334,0.8999999325000051,29.0
2023-07-19,352,1,10,0,0,341,2,29,7,18,14,15,18,90.0,12.857142857142858,411.0,13.7,0.9384775123113391,26.0
2023-07-20,341,0,11,0,0,330,3,29,7,10,18,14,14,85.0,12.142857142857142,413.0,13.766666666666667,0.882047670276717,27.0
